15; 47; 27.729; 0.025; 0.000; 3.146; 1.677; 3.736000e+01; 3.055000e+01
15; 47; 27.729; 0.075; 0.000; 3.140; 1.677; 3.736000e+01; 3.055000e+01
15; 47; 27.729; 0.125; 0.000; 3.132; 1.677; 3.736000e+01; 3.055000e+01
15; 47; 27.729; 0.175; 0.000; 3.117; 1.677; 3.736000e+01; 3.055000e+01
15; 47; 27.729; 0.225; 0.000; 3.100; 1.676; 3.736000e+01; 3.055000e+01
15; 47; 27.729; 0.275; 0.000; 3.080; 1.676; 3.736000e+01; 3.055000e+01
15; 47; 27.729; 0.325; 0.000; 3.058; 1.676; 3.736000e+01; 3.055000e+01
15; 47; 27.729; 0.375; 0.000; 3.032; 1.676; 3.736000e+01; 3.055000e+01
15; 47; 27.729; 0.425; 0.000; 3.002; 1.676; 3.736000e+01; 3.055000e+01
15; 47; 27.729; 0.475; 0.000; 2.969; 1.676; 3.736000e+01; 3.055000e+01
15; 47; 27.729; 0.525; 0.000; 2.933; 1.675; 3.736000e+01; 3.055000e+01
15; 47; 27.729; 0.575; 0.000; 2.894; 1.675; 3.736000e+01; 3.055000e+01
15; 47; 27.729; 0.625; 0.000; 2.855; 1.675; 3.736000e+01; 3.055000e+01
15; 47; 27.729; 0.675; 0.000; 2.820; 1.675; 3.736000e+01; 3.055000e+01
15; 47; 28.108; 0.025; 7.880; 2.796; 1.674; 3.736000e+01; 3.053000e+01
15; 47; 28.108; 0.075; 7.880; 2.792; 1.674; 3.736000e+01; 3.053000e+01
15; 47; 28.108; 0.125; 7.880; 2.788; 1.674; 3.736000e+01; 3.053000e+01
15; 47; 28.108; 0.175; 7.880; 2.782; 1.674; 3.736000e+01; 3.053000e+01
15; 47; 28.108; 0.225; 7.880; 2.778; 1.674; 3.736000e+01; 3.053000e+01
15; 47; 28.108; 0.275; 7.880; 2.773; 1.674; 3.736000e+01; 3.053000e+01
15; 47; 28.108; 0.325; 7.880; 2.770; 1.674; 3.736000e+01; 3.053000e+01
15; 47; 28.108; 0.375; 7.880; 2.766; 1.674; 3.736000e+01; 3.053000e+01
15; 47; 28.108; 0.425; 7.880; 2.761; 1.674; 3.736000e+01; 3.053000e+01
15; 47; 28.108; 0.475; 7.880; 2.757; 1.674; 3.736000e+01; 3.053000e+01
15; 47; 28.108; 0.525; 7.880; 2.753; 1.674; 3.736000e+01; 3.053000e+01
15; 47; 28.108; 0.575; 7.880; 2.749; 1.674; 3.736000e+01; 3.053000e+01
15; 47; 28.108; 0.625; 7.880; 2.745; 1.674; 3.736000e+01; 3.053000e+01
15; 47; 28.108; 0.675; 7.880; 2.742; 1.674; 3.736000e+01; 3.053000e+01
15; 47; 29.095; 0.025;74.740; 2.727; 1.674; 3.739000e+01; 3.045000e+01
15; 47; 29.095; 0.075;74.740; 2.724; 1.674; 3.739000e+01; 3.045000e+01
15; 47; 29.095; 0.125;74.740; 2.720; 1.672; 3.739000e+01; 3.045000e+01
15; 47; 29.095; 0.175;74.740; 2.717; 1.672; 3.739000e+01; 3.045000e+01
15; 47; 29.095; 0.225;74.740; 2.713; 1.673; 3.739000e+01; 3.045000e+01
15; 47; 29.095; 0.275;74.740; 2.709; 1.673; 3.739000e+01; 3.045000e+01
15; 47; 29.095; 0.325;74.740; 2.706; 1.673; 3.739000e+01; 3.045000e+01
15; 47; 29.095; 0.375;74.740; 2.702; 1.673; 3.739000e+01; 3.045000e+01
15; 47; 29.095; 0.425;74.740; 2.698; 1.672; 3.739000e+01; 3.045000e+01
15; 47; 29.095; 0.475;74.740; 2.695; 1.672; 3.739000e+01; 3.045000e+01
15; 47; 29.095; 0.525;74.740; 2.691; 1.671; 3.739000e+01; 3.045000e+01
15; 47; 29.095; 0.575;74.740; 2.687; 1.671; 3.739000e+01; 3.045000e+01
15; 47; 29.095; 0.625;74.740; 2.684; 1.671; 3.739000e+01; 3.045000e+01
15; 47; 29.095; 0.675;74.740; 2.680; 1.671; 3.739000e+01; 3.045000e+01
15; 47; 29.928; 0.025;80.080; 2.668; 1.670; 3.743000e+01; 3.053000e+01
15; 47; 29.928; 0.075;80.080; 2.665; 1.670; 3.743000e+01; 3.053000e+01
15; 47; 29.928; 0.125;80.080; 2.663; 1.669; 3.743000e+01; 3.053000e+01
15; 47; 29.928; 0.175;80.080; 2.661; 1.669; 3.743000e+01; 3.053000e+01
15; 47; 29.928; 0.225;80.080; 2.658; 1.669; 3.743000e+01; 3.053000e+01
15; 47; 29.928; 0.275;80.080; 2.656; 1.669; 3.743000e+01; 3.053000e+01
15; 47; 29.928; 0.325;80.080; 2.654; 1.668; 3.743000e+01; 3.053000e+01
15; 47; 29.928; 0.375;80.080; 2.653; 1.668; 3.743000e+01; 3.053000e+01
15; 47; 29.928; 0.425;80.080; 2.650; 1.667; 3.743000e+01; 3.053000e+01
15; 47; 29.928; 0.475;80.080; 2.648; 1.667; 3.743000e+01; 3.053000e+01
15; 47; 29.928; 0.525;80.080; 2.646; 1.667; 3.743000e+01; 3.053000e+01
15; 47; 29.928; 0.575;80.080; 2.643; 1.667; 3.743000e+01; 3.053000e+01
15; 47; 29.928; 0.625;80.080; 2.640; 1.667; 3.743000e+01; 3.053000e+01
15; 47; 29.928; 0.675;80.080; 2.638; 1.667; 3.743000e+01; 3.053000e+01
15; 47; 30.770; 0.025;84.460; 2.631; 1.666; 3.744000e+01; 3.050000e+01
15; 47; 30.770; 0.075;84.460; 2.630; 1.666; 3.744000e+01; 3.050000e+01
15; 47; 30.770; 0.125;84.460; 2.627; 1.665; 3.744000e+01; 3.050000e+01
15; 47; 30.770; 0.175;84.460; 2.624; 1.665; 3.744000e+01; 3.050000e+01
15; 47; 30.770; 0.225;84.460; 2.622; 1.664; 3.744000e+01; 3.050000e+01
15; 47; 30.770; 0.275;84.460; 2.619; 1.664; 3.744000e+01; 3.050000e+01
15; 47; 30.770; 0.325;84.460; 2.619; 1.663; 3.744000e+01; 3.050000e+01
15; 47; 30.770; 0.375;84.460; 2.616; 1.663; 3.744000e+01; 3.050000e+01
15; 47; 30.770; 0.425;84.460; 2.615; 1.663; 3.744000e+01; 3.050000e+01
15; 47; 30.770; 0.475;84.460; 2.612; 1.663; 3.744000e+01; 3.050000e+01
15; 47; 30.770; 0.525;84.460; 2.610; 1.662; 3.744000e+01; 3.050000e+01
15; 47; 30.770; 0.575;84.460; 2.607; 1.662; 3.744000e+01; 3.050000e+01
15; 47; 30.770; 0.625;84.460; 2.605; 1.661; 3.744000e+01; 3.050000e+01
15; 47; 30.770; 0.675;84.460; 2.604; 1.661; 3.744000e+01; 3.050000e+01
